Date,Day,T.Max,Smx,T.Min,Smn,Rain,Srn,Evap,Sev,Radn,Ssl,VP,Svp,RHmaxT,RHminT,Date2,lat,long
20210527,147,24.1,25,12.3,25,0.5,25,3.9,25,18.7,42,17.6,25,58.7,100,27/05/2021,-17.95,145.3
20210528,148,23.3,25,11.1,25,0,25,4.8,25,16.6,42,16.9,25,59.1,100,28/05/2021,-17.95,145.3
20210529,149,22.4,25,10.8,25,0,25,4.4,25,18.6,42,9.5,25,35.1,73.4,29/05/2021,-17.95,145.3
20210530,150,22.7,25,11.7,25,0,25,4.5,25,11.3,42,15.7,25,56.9,100,30/05/2021,-17.95,145.3
20210531,151,23.5,25,15.9,25,0.3,25,5.4,25,13.8,42,18.4,25,63.6,100,31/05/2021,-17.95,145.3
20210601,152,24.2,25,15.5,25,1.4,25,4.5,25,16.7,42,17.8,25,59,100,1/06/2021,-17.95,145.3
20210602,153,24.2,25,14.7,25,0.4,25,3.7,25,13.5,42,18.8,25,62.3,100,2/06/2021,-17.95,145.3
20210603,154,26.2,25,13.4,25,1.2,25,4.4,25,18,42,18.4,25,54.1,100,3/06/2021,-17.95,145.3
20210604,155,24.9,25,13.3,25,0,25,2.9,25,18,42,17.9,25,56.9,100,4/06/2021,-17.95,145.3
20210605,156,23,25,13.6,25,0,25,4.7,25,17.5,42,12.5,25,44.5,80.3,5/06/2021,-17.95,145.3
20210606,157,21.3,25,12.5,25,0,25,5.6,25,14.8,42,12.7,25,50.2,87.7,6/06/2021,-17.95,145.3
20210607,158,23.3,25,14.6,25,1,25,3.7,25,14.1,42,18.6,25,65,100,7/06/2021,-17.95,145.3
20210608,159,24.4,25,15.2,25,0.8,25,3.2,25,16,42,19.5,25,63.8,100,8/06/2021,-17.95,145.3
20210609,160,24.9,25,13.4,25,0.1,25,4.4,25,17.3,42,16.8,25,53.4,100,9/06/2021,-17.95,145.3
20210610,161,22.4,25,9.9,25,0,25,3.7,25,17.9,42,11,25,40.6,90.2,10/06/2021,-17.95,145.3
20210611,162,23.6,25,9.7,25,0,25,3.4,25,16.7,42,13.9,25,47.7,100,11/06/2021,-17.95,145.3
20210612,163,23.7,25,14.5,25,0,25,2,25,15.8,42,18.1,25,61.8,100,12/06/2021,-17.95,145.3
20210613,164,25.9,25,17.7,25,0.3,25,2.5,25,15,42,21.7,25,65,100,13/06/2021,-17.95,145.3
20210614,165,27.7,25,17.5,25,0.3,25,2.8,25,16.7,42,23.2,25,62.5,100,14/06/2021,-17.95,145.3
20210615,166,27.1,25,17.8,25,0,25,3.6,25,16,42,22.8,25,63.6,100,15/06/2021,-17.95,145.3
20210616,167,27.5,25,17.3,25,0.1,25,3.4,25,16.6,42,22.9,25,62.4,100,16/06/2021,-17.95,145.3
20210617,168,27.4,25,16.4,25,0,25,4,25,16.7,42,21.1,25,57.8,100,17/06/2021,-17.95,145.3
20210618,169,26.1,25,15.6,25,0,25,3.4,25,16.7,42,19.5,25,57.7,100,18/06/2021,-17.95,145.3
20210619,170,22.9,25,9.7,25,0,25,3.3,25,18,42,9.4,25,33.7,78.2,19/06/2021,-17.95,145.3
20210620,171,22.6,25,8.8,25,0,25,5.5,25,18,42,10.6,25,38.7,93.7,20/06/2021,-17.95,145.3
20210621,172,23.8,25,7.7,25,0,25,4.1,25,18,42,12.8,25,43.4,100,21/06/2021,-17.95,145.3
20210622,173,23.3,25,11.8,25,0,25,3.9,25,16.2,42,15.9,25,55.6,100,22/06/2021,-17.95,145.3
20210623,174,23.8,25,15.1,25,0,25,3.5,25,15.1,42,17.4,25,59,100,23/06/2021,-17.95,145.3
20210624,175,24.3,25,14.1,25,0,25,3.1,25,13.5,42,18.2,25,59.9,100,24/06/2021,-17.95,145.3
20210625,176,24.8,25,14.9,25,0.1,25,3.7,25,16.4,42,19.9,25,63.6,100,25/06/2021,-17.95,145.3
20210626,177,23.2,25,14.4,25,0.1,25,3.8,25,12.6,42,19.3,25,67.9,100,26/06/2021,-17.95,145.3
20210627,178,22.6,25,16.4,25,0,25,2.5,25,11.6,42,17.7,25,64.6,95,27/06/2021,-17.95,145.3
20210628,179,23.3,25,15.2,25,0.6,25,3.5,25,14.2,42,16.2,25,56.6,93.8,28/06/2021,-17.95,145.3
20210629,180,23.4,25,17,25,0,25,3.5,25,9.5,42,19.4,25,67.4,100,29/06/2021,-17.95,145.3
20210630,181,23.2,25,18.1,25,3.7,25,3.3,25,12,42,20.5,25,72.1,98.8,30/06/2021,-17.95,145.3
20210701,182,23.6,25,17.4,25,2.3,25,3.1,25,12.8,42,21,25,72.1,100,1/07/2021,-17.95,145.3
20210702,183,24.3,25,16.1,25,0.4,25,3.1,25,15.2,42,18.6,25,61.2,100,2/07/2021,-17.95,145.3
20210703,184,24.4,25,14.1,25,0.5,25,3.7,25,14.6,42,18.3,25,59.9,100,3/07/2021,-17.95,145.3
20210704,185,23.2,25,13.5,25,0.5,25,4,25,16.8,42,15.3,25,53.8,98.9,4/07/2021,-17.95,145.3
20210705,186,23.6,25,13,25,0,25,4.8,25,15.2,42,14.8,25,50.8,98.9,5/07/2021,-17.95,145.3
20210706,187,24,25,14.5,25,0,25,3.9,25,12.5,42,17.4,25,58.3,100,6/07/2021,-17.95,145.3
20210707,188,23.2,25,16.6,25,0,25,2.4,25,7.9,42,19.6,25,69,100,7/07/2021,-17.95,145.3
20210708,189,22.8,25,17.4,25,0.9,25,2.4,25,13.8,42,20.5,25,73.9,100,8/07/2021,-17.95,145.3
20210709,190,26.1,25,17.1,25,0,25,4.6,25,16.9,42,21,25,62.1,100,9/07/2021,-17.95,145.3
20210710,191,24.3,25,15,25,0.1,25,6,25,14.4,42,13.4,25,44.1,78.6,10/07/2021,-17.95,145.3
20210711,192,24,25,13.2,25,0,25,4.2,25,16.3,42,14.2,25,47.6,93.6,11/07/2021,-17.95,145.3
20210712,193,22.6,25,14.2,25,0,25,4.1,25,16.9,42,15.5,25,56.5,95.8,12/07/2021,-17.95,145.3
20210713,194,23.3,25,13.8,25,0,25,2.4,25,10.9,42,18.2,25,63.6,100,13/07/2021,-17.95,145.3
20210714,195,25.4,25,14.6,25,0,25,3.1,25,18.5,42,18.5,25,57,100,14/07/2021,-17.95,145.3
20210715,196,26.2,25,15.9,25,0.1,25,2.6,25,18.5,42,20.4,25,60,100,15/07/2021,-17.95,145.3
20210716,197,29.2,25,14.6,25,0,25,3.2,25,18,42,19.9,25,49.1,100,16/07/2021,-17.95,145.3
20210717,198,27.9,25,14,25,0,25,5.2,25,18.8,42,17.6,25,46.8,100,17/07/2021,-17.95,145.3
20210718,199,25.8,25,14.6,25,0,25,5.3,25,18.8,42,12,25,36.1,72.3,18/07/2021,-17.95,145.3
20210719,200,25.9,25,14.4,25,0,25,3.4,25,16.7,42,17.2,25,51.5,100,19/07/2021,-17.95,145.3
20210720,201,26,25,16.4,25,0,25,3.3,25,16.5,42,18.9,25,56.2,100,20/07/2021,-17.95,145.3
20210721,202,24.6,25,11.9,25,0.1,25,4.6,25,19.1,42,12.1,25,39.1,86.9,21/07/2021,-17.95,145.3
20210722,203,24.8,25,7.9,25,0,25,4.6,25,19.2,42,11.2,25,35.8,100,22/07/2021,-17.95,145.3
20210723,204,27.4,25,11.7,25,0,25,3.9,25,19,42,16.1,25,44.1,100,23/07/2021,-17.95,145.3
20210724,205,28.6,25,11.5,25,0,25,4.9,25,19.3,42,17.8,25,45.5,100,24/07/2021,-17.95,145.3
20210725,206,25.2,25,12.9,25,0,25,4.6,25,19.1,42,15.5,25,48.4,100,25/07/2021,-17.95,145.3
20210726,207,24.8,25,11,25,0,25,4.6,25,19.4,42,13.1,25,41.9,99.9,26/07/2021,-17.95,145.3
20210727,208,24.6,25,13.9,25,0,25,3.4,25,18.2,42,16.3,25,52.7,100,27/07/2021,-17.95,145.3
20210728,209,25.2,25,12.6,25,0,25,3.5,25,19.6,42,17.7,25,55.2,100,28/07/2021,-17.95,145.3
20210729,210,28.2,25,10.8,25,0,25,3.2,25,19.5,42,16.2,25,42.4,100,29/07/2021,-17.95,145.3
20210730,211,29.3,25,10.5,25,0,25,5.9,25,19.7,42,13.3,25,32.6,100,30/07/2021,-17.95,145.3
20210731,212,27.2,25,14.1,25,0,25,5.6,25,19.8,42,17.4,25,48.2,100,31/07/2021,-17.95,145.3
20210801,213,27.1,25,13.5,25,0,25,4.7,25,18,42,17.8,25,49.6,100,1/08/2021,-17.95,145.3
20210802,214,25.8,25,13.5,25,0,25,4.5,25,20,42,18.2,25,54.8,100,2/08/2021,-17.95,145.3
20210803,215,26.2,25,10.2,25,0,25,4.5,25,20.1,42,15.1,25,44.4,100,3/08/2021,-17.95,145.3
20210804,216,25.3,25,13.4,25,0,25,3.8,25,20.2,42,14.8,25,45.9,96.3,4/08/2021,-17.95,145.3
20210805,217,22.7,25,9,25,0,25,5.1,25,20.2,42,7,25,25.4,61,5/08/2021,-17.95,145.3
20210806,218,20,25,8,25,0,25,5.9,25,12.7,42,11.1,25,47.5,100,6/08/2021,-17.95,145.3
20210807,219,22.6,25,7.2,25,0,25,4,25,15.3,42,12.2,25,44.5,100,7/08/2021,-17.95,145.3
20210808,220,23.2,25,14.3,25,0,25,5.1,25,11.7,42,16.8,25,59.1,100,8/08/2021,-17.95,145.3
20210809,221,23.2,25,14.7,25,0,25,3.5,25,17.3,42,17.3,25,60.9,100,9/08/2021,-17.95,145.3
20210810,222,23.3,25,15.6,25,0,25,2.4,25,12,42,18.1,25,63.3,100,10/08/2021,-17.95,145.3
20210811,223,25.3,25,13.8,25,0,25,4,25,20,42,17.2,25,53.4,100,11/08/2021,-17.95,145.3
20210812,224,23.7,25,16.1,25,0.8,25,3.8,25,13.8,42,18.3,25,62.5,100,12/08/2021,-17.95,145.3
20210813,225,25.3,25,16.6,25,0.7,25,5.1,25,19.1,42,18.1,25,56.1,95.9,13/08/2021,-17.95,145.3
20210814,226,24.8,25,16.8,25,0,25,4.3,25,13.7,42,17.9,25,57.2,93.6,14/08/2021,-17.95,145.3
20210815,227,24.2,25,16.6,25,0,25,4.5,25,15.1,42,18.4,25,60.9,97.5,15/08/2021,-17.95,145.3
20210816,228,24.4,25,15.9,25,0,25,4.4,25,16.6,42,18.3,25,59.9,100,16/08/2021,-17.95,145.3
20210817,229,24.8,25,15.5,25,0,25,6.4,25,18.3,42,17.2,25,55,97.7,17/08/2021,-17.95,145.3
20210818,230,24.5,25,12.8,25,0,25,3.6,25,17.9,42,16.2,25,52.7,100,18/08/2021,-17.95,145.3
20210819,231,24.3,25,13,25,0,25,5.4,25,20.3,42,14.5,25,47.7,96.9,19/08/2021,-17.95,145.3
20210820,232,25.1,25,13.2,25,0,25,4.6,25,15.8,42,18,25,56.5,100,20/08/2021,-17.95,145.3
20210821,233,25.2,25,17.2,25,0,25,4.9,25,13.2,42,19.9,25,62.1,100,21/08/2021,-17.95,145.3
20210822,234,24,25,18.2,25,0.2,25,4.7,25,9.6,42,18.8,25,63,90,22/08/2021,-17.95,145.3
20210823,235,26.4,25,16.2,25,0,25,4.5,25,21.9,42,18.4,25,53.5,100,23/08/2021,-17.95,145.3
20210824,236,27.5,25,15.1,25,0,25,5.7,25,21,42,17.3,25,47.1,100,24/08/2021,-17.95,145.3
20210825,237,25.7,25,12,25,0,25,5,25,21.5,42,13.3,25,40.3,94.9,25/08/2021,-17.95,145.3
20210826,238,26.5,25,15,25,0,25,4.5,25,21.1,42,16.8,25,48.5,98.6,26/08/2021,-17.95,145.3
20210827,239,27,25,15,25,0,25,4.6,25,20.6,42,19.6,25,55,100,27/08/2021,-17.95,145.3
20210828,240,27.4,25,16.2,25,0,25,4.7,25,19.5,42,19.3,25,52.9,100,28/08/2021,-17.95,145.3
20210829,241,26.8,25,16.4,25,0,25,6.2,25,20.1,42,20.3,25,57.6,100,29/08/2021,-17.95,145.3
20210830,242,27.1,25,17.8,25,0,25,5.2,25,15.6,42,21.6,25,60.2,100,30/08/2021,-17.95,145.3
20210831,243,24,25,19.7,25,0,25,3.8,25,12.2,42,23.4,25,78.4,100,31/08/2021,-17.95,145.3
20210901,244,25.6,25,17.8,25,6.6,25,4.2,25,11.7,42,21.1,25,64.3,100,1/09/2021,-17.95,145.3
20210902,245,25.1,25,18.4,25,0,25,4,25,12.2,42,18.4,25,57.8,87,2/09/2021,-17.95,145.3
20210903,246,24.5,25,16.2,25,0,25,6.6,25,14.3,42,16.4,25,53.4,89.1,3/09/2021,-17.95,145.3
20210904,247,25.2,25,16.1,25,0.3,25,5.2,25,16.7,42,18.4,25,57.4,100,4/09/2021,-17.95,145.3
20210905,248,25.9,25,15.2,25,0.3,25,5.3,25,20.9,42,17.6,25,52.7,100,5/09/2021,-17.95,145.3
20210906,249,25.9,25,14.7,25,0,25,5.4,25,17.4,42,19.3,25,57.8,100,6/09/2021,-17.95,145.3
20210907,250,22.4,25,16.2,25,0,25,5.1,25,22.6,42,12.6,25,46.5,68.5,7/09/2021,-17.95,145.3
20210908,251,22.9,25,15.7,25,0.1,25,5.4,25,15.8,42,13.4,25,48,75.2,8/09/2021,-17.95,145.3
20210909,252,22.7,25,16,25,0,25,4.7,25,11.6,42,16.5,25,59.8,90.8,9/09/2021,-17.95,145.3
20210910,253,24.8,25,15.7,25,0.3,25,5.6,25,17,42,15.9,25,50.8,89.2,10/09/2021,-17.95,145.3
20210911,254,25.1,25,17.1,25,0,25,4.6,25,16.5,42,18,25,56.5,92.4,11/09/2021,-17.95,145.3
20210912,255,25,25,17,25,0,25,4.1,25,16.2,42,19.7,25,62.2,100,12/09/2021,-17.95,145.3
20210913,256,30.1,25,15.9,25,0,25,4.4,25,23,42,19.9,25,46.6,100,13/09/2021,-17.95,145.3
20210914,257,30.7,25,15.8,25,0,25,6.6,25,24.1,42,16.4,25,37.1,91.4,14/09/2021,-17.95,145.3
20210915,258,28.3,25,14.4,25,0,25,7,25,24.2,42,17,25,44.2,100,15/09/2021,-17.95,145.3
20210916,259,27.1,25,14,25,0,25,7.1,25,24.3,42,15.4,25,42.9,96.4,16/09/2021,-17.95,145.3
20210917,260,26.7,25,13,25,0,25,7.7,25,24.5,42,15.2,25,43.4,100,17/09/2021,-17.95,145.3
20210918,261,25.3,25,14.2,25,0,25,7,25,15.4,42,14.6,25,45.3,90.2,18/09/2021,-17.95,145.3
20210919,262,26.5,25,13.6,25,0,25,6.8,25,23.9,42,16,25,46.2,100,19/09/2021,-17.95,145.3
20210920,263,26.7,25,13.4,25,0,25,5,25,24.3,42,16.1,25,46,100,20/09/2021,-17.95,145.3
20210921,264,28.9,25,11.8,25,0,25,8.7,25,24.9,42,14.1,25,35.4,100,21/09/2021,-17.95,145.3
20210922,265,23.7,25,11.7,25,0,25,7.8,25,24.9,42,6.1,25,20.8,44.4,22/09/2021,-17.95,145.3
20210923,266,24.1,25,10.2,25,0,25,5.1,25,20.7,42,12,25,40,96.5,23/09/2021,-17.95,145.3
20210924,267,24.3,25,14.2,25,0,25,6.1,25,19.2,42,15.9,25,52.4,98.2,24/09/2021,-17.95,145.3
20210925,268,28.1,25,15.2,25,0,25,6.2,25,22.7,42,18.5,25,48.7,100,25/09/2021,-17.95,145.3
20210926,269,29.7,25,15.9,25,0,25,5.9,25,23.6,42,17.8,25,42.7,98.6,26/09/2021,-17.95,145.3
20210927,270,28.7,25,16.7,25,0,25,6.4,25,25.5,42,17.7,25,45,93.2,27/09/2021,-17.95,145.3
20210928,271,28.1,25,18.1,25,0,25,7.2,25,22.2,42,19.6,25,51.6,94.4,28/09/2021,-17.95,145.3
20210929,272,28,25,19,25,0.3,25,7,25,22,42,20.8,25,55,94.7,29/09/2021,-17.95,145.3
20210930,273,26.9,25,18.4,25,0.1,25,4.5,25,23.7,42,20,25,56.4,94.6,30/09/2021,-17.95,145.3
20211001,274,29.8,25,16.6,25,0,25,3.4,25,16.7,42,20.7,25,49.4,100,1/10/2021,-17.95,145.3
20211002,275,33.2,25,16.9,25,6.1,25,7.8,25,25.7,42,20.6,25,40.5,100,2/10/2021,-17.95,145.3
20211003,276,32.9,25,16,25,0,25,5.9,25,26.4,42,21,25,42,100,3/10/2021,-17.95,145.3
20211004,277,32.6,25,17.6,25,0,25,7.1,25,23.2,42,21.9,25,44.5,100,4/10/2021,-17.95,145.3
20211005,278,33,25,18.4,25,0,25,6.1,25,25.2,42,22.5,25,44.7,100,5/10/2021,-17.95,145.3
20211006,279,31.4,25,19,25,0,25,6.7,25,26.5,42,20.6,25,44.8,93.8,6/10/2021,-17.95,145.3
20211007,280,30.4,25,17.4,25,0,25,5.7,25,26.7,42,20.3,25,46.8,100,7/10/2021,-17.95,145.3
20211008,281,30.9,25,18,25,0,25,8.5,25,26.9,42,19.9,25,44.6,96.5,8/10/2021,-17.95,145.3
20211009,282,30.1,25,18.3,25,0,25,7.6,25,26.8,42,18.9,25,44.3,89.9,9/10/2021,-17.95,145.3
20211010,283,29.1,25,18.6,25,0,25,8,25,26.9,42,19.3,25,47.9,90.1,10/10/2021,-17.95,145.3
20211011,284,29.8,25,16.8,25,0,25,5.6,25,22.9,42,18.4,25,43.9,96.2,11/10/2021,-17.95,145.3
20211012,285,31.8,25,17.9,25,0,25,5.3,25,22.1,42,20.5,25,43.6,100,12/10/2021,-17.95,145.3
20211013,286,32,25,18,25,0,25,6.5,25,20.1,42,18.7,25,39.3,90.7,13/10/2021,-17.95,145.3
20211014,287,32.5,25,19.3,25,0,25,8.2,25,19.5,42,19.8,25,40.5,88.5,14/10/2021,-17.95,145.3
20211015,288,31.2,25,18.9,25,4,25,5.6,25,23,42,23.3,25,51.3,100,15/10/2021,-17.95,145.3
20211016,289,31.6,25,16.2,25,16.2,25,8,25,26.8,42,17.5,25,37.6,95.1,16/10/2021,-17.95,145.3
20211017,290,32,25,15.9,25,0,25,8.8,25,23.9,42,19,25,40,100,17/10/2021,-17.95,145.3
20211018,291,31.9,25,18.1,25,0,25,6.3,25,25.6,42,23,25,48.6,100,18/10/2021,-17.95,145.3
20211019,292,32.5,25,17.1,25,0,25,7.5,25,22.5,42,23,25,47,100,19/10/2021,-17.95,145.3
20211020,293,33.6,25,18,25,2.9,25,7.5,25,26.3,42,22.4,25,43.1,100,20/10/2021,-17.95,145.3
20211021,294,32.1,25,20.1,25,0,25,5.5,25,25.7,42,23.4,25,48.9,99.5,21/10/2021,-17.95,145.3
20211022,295,31.6,25,20.3,25,0,25,6.4,25,16.1,42,25,25,53.8,100,22/10/2021,-17.95,145.3
20211023,296,32.7,25,19.6,25,16.7,25,6.2,25,25.7,42,22.1,25,44.7,96.9,23/10/2021,-17.95,145.3
20211024,297,31.3,25,18.1,25,0,25,9,25,27.9,42,20.3,25,44.4,97.8,24/10/2021,-17.95,145.3
20211025,298,31,25,16,25,0,25,6.9,25,28,42,19.4,25,43.2,100,25/10/2021,-17.95,145.3
20211026,299,30.9,25,18.1,25,0,25,6.5,25,27.7,42,20.2,25,45.2,97.3,26/10/2021,-17.95,145.3
20211027,300,31.4,25,19.2,25,0,25,7.5,25,27.8,42,21.6,25,47,97.1,27/10/2021,-17.95,145.3
20211028,301,31.5,25,19.4,25,0,25,8.1,25,27.9,42,20.5,25,44.4,91,28/10/2021,-17.95,145.3
20211029,302,31.8,25,18,25,0,25,8.6,25,24.5,42,18.9,25,40.2,91.6,29/10/2021,-17.95,145.3
20211030,303,32.9,25,18.7,25,0,25,7.8,25,27.8,42,20.9,25,41.8,97,30/10/2021,-17.95,145.3
20211031,304,33,25,19.3,25,0,25,8.2,25,28.3,42,21.2,25,42.1,94.7,31/10/2021,-17.95,145.3
20211101,305,31.6,25,21.1,25,0,25,7.9,25,23.9,42,23.7,25,51,94.8,1/11/2021,-17.95,145.3
20211102,306,29.5,25,20.3,25,0.1,25,8.4,25,15.3,42,23.1,25,56,97,2/11/2021,-17.95,145.3
20211103,307,29.1,25,20.2,25,0.4,25,5.4,25,24,42,20.9,25,51.9,88.3,3/11/2021,-17.95,145.3
20211104,308,28.9,25,19.5,25,0.3,25,5.3,25,24.4,42,20.3,25,51,89.6,4/11/2021,-17.95,145.3
20211105,309,30.3,25,18.5,25,0,25,7.7,25,25.6,42,20.7,25,48,97.2,5/11/2021,-17.95,145.3
20211106,310,30.6,25,17.9,25,0,25,9.1,25,28.8,42,19.2,25,43.7,93.7,6/11/2021,-17.95,145.3
20211107,311,31.1,25,18.3,25,0,25,7.8,25,28.7,42,21.1,25,46.7,100,7/11/2021,-17.95,145.3
20211108,312,31.7,25,20.2,25,0,25,4.6,25,24,42,25.1,25,53.7,100,8/11/2021,-17.95,145.3
20211109,313,30.3,25,21.5,25,4.6,25,5.2,25,17.6,42,26.5,25,61.4,100,9/11/2021,-17.95,145.3
20211110,314,31.2,25,20.3,25,16.2,25,8.1,25,25.7,42,24.6,25,54.1,100,10/11/2021,-17.95,145.3
20211111,315,31.4,25,19.6,25,4,25,5.6,25,25.8,42,25.1,25,54.6,100,11/11/2021,-17.95,145.3
20211112,316,33.6,25,20,25,0,25,7.6,25,24.2,42,24.6,25,47.3,100,12/11/2021,-17.95,145.3
20211113,317,30.9,25,20,25,1,25,7.2,25,25.7,42,19.9,25,44.6,85.1,13/11/2021,-17.95,145.3
20211114,318,29.4,25,17.5,25,0,25,8.6,25,26.9,42,17.5,25,42.7,87.6,14/11/2021,-17.95,145.3
20211115,319,29.4,25,20,25,0,25,4.3,25,19.4,42,23.1,25,56.4,98.8,15/11/2021,-17.95,145.3
20211116,320,30.3,25,21.8,25,7.4,25,4.1,25,19.4,42,24.2,25,56.1,92.7,16/11/2021,-17.95,145.3
20211117,321,30.6,25,20.6,25,7.5,25,5,25,22.9,42,24.9,25,56.7,100,17/11/2021,-17.95,145.3
20211118,322,29.8,25,21,25,0.4,25,6,25,21.5,42,22.5,25,53.6,90.5,18/11/2021,-17.95,145.3
20211119,323,30.5,25,19.2,25,0.6,25,8.5,25,27.4,42,20.8,25,47.6,93.5,19/11/2021,-17.95,145.3
20211120,324,30.3,25,17.3,25,0,25,9.6,25,29.2,42,17.5,25,40.5,88.7,20/11/2021,-17.95,145.3
20211121,325,31.8,25,16.6,25,0,25,7.4,25,29.4,42,18.9,25,40.2,100,21/11/2021,-17.95,145.3
20211122,326,33.1,25,18.1,25,0,25,6.4,25,27.6,42,19.7,25,38.9,94.9,22/11/2021,-17.95,145.3
20211123,327,33.9,25,18,25,0,25,5.8,25,26.7,42,21.5,25,40.6,100,23/11/2021,-17.95,145.3
20211124,328,32.4,25,21.7,25,0,25,6.1,25,21.2,42,24.8,25,51,95.6,24/11/2021,-17.95,145.3
20211125,329,29,25,21.2,25,11.8,25,5.4,25,12,42,25.3,25,63.2,100,25/11/2021,-17.95,145.3
20211126,330,28.7,25,20.5,25,4.4,25,2.9,25,23,42,26.9,25,68.3,100,26/11/2021,-17.95,145.3
20211127,331,30.5,25,20.1,25,39.2,25,5.7,25,22.4,42,24.9,25,57,100,27/11/2021,-17.95,145.3
20211128,332,30.3,25,20.9,25,2.1,25,6.3,25,18.1,42,24.8,25,57.5,100,28/11/2021,-17.95,145.3
20211129,333,29.8,25,20.7,25,15.9,25,4.5,25,22.2,42,25.9,25,61.8,100,29/11/2021,-17.95,145.3
20211130,334,30,25,20.9,25,1,25,4.7,25,17.8,42,24.9,25,58.7,100,30/11/2021,-17.95,145.3
20211201,335,32,25,21.4,25,24.7,25,6.6,25,26.8,42,27.1,25,57,100,1/12/2021,-17.95,145.3
20211202,336,33,25,21.9,25,0,25,7.4,25,26.8,42,27,25,53.7,100,2/12/2021,-17.95,145.3
20211203,337,32.4,25,21.1,25,0,25,7.9,25,27.6,42,26,25,53.5,100,3/12/2021,-17.95,145.3
20211204,338,31.7,25,20.9,25,0,25,8,25,28.7,42,24.3,25,52,98.4,4/12/2021,-17.95,145.3
20211205,339,31.8,25,18.5,25,0,25,10.2,25,29.2,42,22.2,25,47.2,100,5/12/2021,-17.95,145.3
20211206,340,31.2,25,19,25,0,25,7.7,25,26.6,42,21.7,25,47.8,98.8,6/12/2021,-17.95,145.3
20211207,341,31.7,25,20.2,25,0.8,25,7.1,25,27.7,42,22.5,25,48.1,95.1,7/12/2021,-17.95,145.3
20211208,342,31.7,25,20.4,25,0,25,7,25,28,42,23.5,25,50.3,98.1,8/12/2021,-17.95,145.3
20211209,343,32.5,25,21.2,25,0,25,4.1,25,17.2,42,24.3,25,49.7,96.6,9/12/2021,-17.95,145.3
20211210,344,33.1,25,19.2,25,17.9,25,6.3,25,27.9,42,22.6,25,44.7,100,10/12/2021,-17.95,145.3
20211211,345,34.1,25,17.5,25,0,25,8.4,25,26.5,42,20.5,25,38.3,100,11/12/2021,-17.95,145.3
20211212,346,32.5,25,19.9,25,0.3,25,4.3,25,24.9,42,26,25,53.2,100,12/12/2021,-17.95,145.3
20211213,347,31,25,21.2,25,0,25,6.7,25,24,42,24.8,25,55.2,98.5,13/12/2021,-17.95,145.3
20211214,348,31.6,25,19.8,25,1.3,25,6.7,25,27.2,42,21.3,25,45.8,92.3,14/12/2021,-17.95,145.3
20211215,349,32.2,25,19.2,25,0,25,7.9,25,27.3,42,22.2,25,46.2,99.8,15/12/2021,-17.95,145.3
20211216,350,31.7,25,19.7,25,0,25,6.6,25,28.5,42,22.1,25,47.3,96.3,16/12/2021,-17.95,145.3
20211217,351,32.2,25,19.1,25,0,25,8.8,25,27.1,42,20.6,25,42.8,93.2,17/12/2021,-17.95,145.3
20211218,352,31.4,25,19.1,25,0,25,8.7,25,27.1,42,19.9,25,43.3,90,18/12/2021,-17.95,145.3
20211219,353,31.1,25,18.4,25,0,25,7,25,27.3,42,21.5,25,47.6,100,19/12/2021,-17.95,145.3
20211220,354,32.2,25,19.3,25,0,25,7.1,25,27.6,42,21.6,25,44.9,96.5,20/12/2021,-17.95,145.3
20211221,355,31.5,25,20.4,25,0,25,7.3,25,26.1,42,22.6,25,48.9,94.3,21/12/2021,-17.95,145.3
20211222,356,33.3,25,20.2,25,0.1,25,6,25,27.3,42,22.8,25,44.6,96.4,22/12/2021,-17.95,145.3
20211223,357,33.8,25,20.3,25,0,25,6.5,25,26.3,42,24.5,25,46.6,100,23/12/2021,-17.95,145.3
20211224,358,35.4,25,20.3,25,0,25,6.9,25,20.8,42,24,25,41.7,100,24/12/2021,-17.95,145.3
20211225,359,33.4,25,21.8,25,1,25,6.1,25,15.7,42,24.5,25,47.6,93.8,25/12/2021,-17.95,145.3
20211226,360,29.5,25,20.2,25,14.5,25,7.5,25,17.4,42,25.3,25,61.4,100,26/12/2021,-17.95,145.3
20211227,361,28.8,25,20,25,4,25,2.1,25,14.2,42,25.8,25,65.2,100,27/12/2021,-17.95,145.3
20211228,362,26.6,25,20.6,25,1.8,25,3.2,25,12,42,25.2,25,72.4,100,28/12/2021,-17.95,145.3
20211229,363,22.9,25,20.6,25,30.1,25,3.5,25,1.1,42,24.6,25,88.1,100,29/12/2021,-17.95,145.3
20211230,364,27,25,20.6,25,57.9,25,2.1,25,9.5,42,23.5,25,65.9,96.9,30/12/2021,-17.95,145.3
20211231,365,30.9,25,19.5,25,2.7,25,6,25,27,42,22.5,25,50.4,99.3,31/12/2021,-17.95,145.3
20220101,1,33.4,25,19.2,25,0,25,6.3,25,24.6,42,26.3,25,51.1,100,1/01/2022,-17.95,145.3
20220102,2,33.9,25,21.1,25,0.3,25,5.2,25,24.4,42,26.8,25,50.7,100,2/01/2022,-17.95,145.3
20220103,3,33.5,25,20.7,25,9,25,7.9,25,23.1,42,28.5,25,55.1,100,3/01/2022,-17.95,145.3
20220104,4,33.8,25,20.8,25,7.2,25,5.7,25,22.9,42,26.9,25,51.1,100,4/01/2022,-17.95,145.3
20220105,5,34.4,25,20.7,25,1,25,7.5,25,20.2,42,24,25,44.1,98.3,5/01/2022,-17.95,145.3
